no,facility,type,jigyosyo_cd,service_cd,vacancy,capacity,waiting_count,vacancy_date,public_value,checked_at_jst,feature_http_status,detail_http_status,status,error,feature_url,detail_url
410,青梅天使園,特別養護老人ホーム,1372800241-00,510,1,70,126,2026-08-21,1/70人,2026-09-20T19:16:07+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800241-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800241-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
411,青梅療育院,特別養護老人ホーム,1372800142-00,510,0,100,36,2026-08-05,0/100人,2026-09-20T19:16:09+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800142-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800142-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
412,大洋園,特別養護老人ホーム,1372800175-00,510,0,120,170,2026-09-01,0/120人,2026-09-20T19:16:11+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800175-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800175-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
413,杜の園,特別養護老人ホーム,1372800266-00,510,0,100,50,2023-07-28,0/100人,2026-09-20T19:16:13+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800266-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800266-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
414,カントリービラ青梅,特別養護老人ホーム,1372800209-00,510,1,100,7,2026-09-14,1/100人,2026-09-20T19:16:16+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800209-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800209-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
415,長渕園,特別養護老人ホーム,1372800191-00,510,1,100,3,2026-09-03,1/100人,2026-09-20T19:16:18+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800191-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800191-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
416,リバーパレス青梅,特別養護老人ホーム,1372800183-00,510,3,100,274,2026-09-15,3/100人,2026-09-20T19:16:20+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800183-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800183-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
417,第二カントリービラ青梅,特別養護老人ホーム,1372800274-00,510,0,100,0,2026-09-14,0/100人,2026-09-20T19:16:23+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800274-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800274-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
418,喜久松苑,特別養護老人ホーム,1372800134-00,510,2,98,10,2026-08-28,2/98人,2026-09-20T19:16:25+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800134-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800134-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
419,第二喜久松苑,特別養護老人ホーム,1372800258-00,510,0,98,153,2026-01-06,0/98人,2026-09-20T19:16:27+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800258-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800258-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
420,御岳園,特別養護老人ホーム,1372801454-00,510,1,60,17,2026-09-01,1/60人,2026-09-20T19:16:30+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372801454-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372801454-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
421,聖明園寿荘,特別養護老人ホーム,1372800167-00,510,5,95,30,2026-09-01,5/95人,2026-09-20T19:16:32+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800167-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800167-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
422,聖明園富士見荘,特別養護老人ホーム,1372800118-00,510,3,93,20,2026-07-25,3/93人,2026-09-20T19:16:34+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800118-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1372800118-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
423,府中市立特別養護老人ホームあさひ苑,特別養護老人ホーム,1373800158-00,510,0,0,240,2023-08-10,0/0人,2026-09-20T19:16:36+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800158-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800158-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
424,府中市立特別養護老人ホームよつや苑,特別養護老人ホーム,1373800141-00,510,0,80,150,2025-08-01,0/80人,2026-09-20T19:16:39+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800141-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800141-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
425,信愛緑苑,特別養護老人ホーム,1373800174-00,510,0,0,137,2017-07-25,0/0人,2026-09-20T19:16:41+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800174-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800174-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
426,たちばなの園白糸台,特別養護老人ホーム,1373800182-00,510,0,92,112,2026-09-02,0/92人,2026-09-20T19:16:43+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800182-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800182-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
427,鳳仙寮,特別養護老人ホーム,1373800828-00,510,0,65,173,2026-08-11,0/65人,2026-09-20T19:16:45+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800828-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800828-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
428,信愛泉苑,特別養護老人ホーム,1373800133-00,510,0,0,133,,0/0人,2026-09-20T19:16:48+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800133-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800133-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
429,安立園特別養護老人ホーム,特別養護老人ホーム,1373800166-00,510,2,69,196,2026-09-01,2/69人,2026-09-20T19:16:50+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800166-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373800166-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
430,特別養護老人ホーム・介護老人福祉施設「わたしの家 府中」,特別養護老人ホーム,1373803004-00,510,0,57,68,2026-08-31,0/57人,2026-09-20T19:16:52+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373803004-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373803004-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
431,府中若松苑,特別養護老人ホーム,1373803913-00,510,4,79,160,2026-09-02,4/79人,2026-09-20T19:16:55+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373803913-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373803913-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
432,明日に架ける橋,特別養護老人ホーム,1373804127-00,510,0,108,80,2026-09-02,0/108人,2026-09-20T19:16:57+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373804127-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373804127-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
433,もくせいの苑,特別養護老人ホーム,1374000170-00,510,0,0,144,2025-09-07,0/0人,2026-09-20T19:16:59+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374000170-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374000170-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
434,愛全園,特別養護老人ホーム,1374000147-00,510,1,112,242,2026-09-17,1/112人,2026-09-20T19:17:02+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374000147-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374000147-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
435,ニューフジホーム,特別養護老人ホーム,1374000162-00,510,4,100,198,2026-09-01,4/100人,2026-09-20T19:17:04+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374000162-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374000162-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
436,フジホーム,特別養護老人ホーム,1374000154-00,510,12,100,300,2026-09-18,12/100人,2026-09-20T19:17:06+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374000154-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374000154-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
437,ハピネス昭和の森,特別養護老人ホーム,1374001525-00,510,8,120,0,2026-09-08,8/120人,2026-09-20T19:17:08+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374001525-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374001525-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
438,調布市立特別養護老人ホームちょうふの里,特別養護老人ホーム,1374200135-00,510,0,0,538,,0/0人,2026-09-20T19:17:11+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374200135-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374200135-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
439,調布八雲苑,特別養護老人ホーム,1374200127-00,510,1,64,168,2026-08-25,1/64人,2026-09-20T19:17:13+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374200127-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374200127-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
440,ちょうふ花園,特別養護老人ホーム,1374201224-00,510,6,80,196,2026-09-17,6/80人,2026-09-20T19:17:15+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374201224-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374201224-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
441,爽爽荘,特別養護老人ホーム,1374200143-00,510,0,40,124,2025-07-19,0/40人,2026-09-20T19:17:17+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374200143-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374200143-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
442,ときわぎ国領,特別養護老人ホーム,1374201612-00,510,0,99,189,2026-08-26,0/99人,2026-09-20T19:17:19+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374201612-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374201612-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
443,かしわ園,特別養護老人ホーム,1374202321-00,510,1,120,93,2026-08-10,1/120人,2026-09-20T19:17:22+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374202321-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374202321-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
444,神代の杜,特別養護老人ホーム,1394200115-00,540,0,29,,2025-07-30,0/29人,2026-09-20T19:17:24+09:00,200,200,ok_partial_public_value,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1394200115-00&ServiceCd=540&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1394200115-00&ServiceCd=540&action_kouhyou_detail_024_kihon=true
445,らくえん深大寺,特別養護老人ホーム,1374202875-00,510,0,78,54,2026-09-01,0/78人,2026-09-20T19:17:26+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374202875-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374202875-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
446,仙川くぬぎ園,特別養護老人ホーム,1374203428-00,510,41,180,20,2026-09-16,41/180人,2026-09-20T19:17:29+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374203428-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1374203428-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
447,みぎわホーム,特別養護老人ホーム,1373200243-00,510,0,88,144,2026-09-06,0/88人,2026-09-20T19:17:31+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200243-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200243-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
448,芙蓉園,特別養護老人ホーム,1373200227-00,510,0,190,310,2023-07-27,0/190人,2026-09-20T19:17:33+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200227-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200227-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
449,合掌苑桂寮,特別養護老人ホーム,1373200284-00,510,1,80,156,2026-09-02,1/80人,2026-09-20T19:17:35+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200284-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200284-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
450,いづみの里,特別養護老人ホーム,1373200292-00,510,1,50,100,2026-09-17,1/50人,2026-09-20T19:17:38+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200292-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200292-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
451,コモンズ,特別養護老人ホーム,1373202363-00,510,0,0,18,2025-03-14,0/0人,2026-09-20T19:17:42+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373202363-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373202363-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
452,サルビア荘,特別養護老人ホーム,1373200276-00,510,3,60,120,2026-09-16,3/60人,2026-09-20T19:17:47+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200276-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200276-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
453,友愛荘,特別養護老人ホーム,1373200235-00,510,0,40,133,2026-09-01,0/40人,2026-09-20T19:17:49+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200235-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200235-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
454,杏林荘,特別養護老人ホーム,1373200268-00,510,1,50,58,2026-09-10,1/50人,2026-09-20T19:17:51+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200268-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200268-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
455,美郷,特別養護老人ホーム,1373200854-00,510,0,90,150,2025-07-29,0/90人,2026-09-20T19:17:53+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200854-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200854-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
456,悠々園,特別養護老人ホーム,1373201639-00,510,0,0,429,2016-08-28,0/0人,2026-09-20T19:17:56+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373201639-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373201639-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
457,福音の家,特別養護老人ホーム,1373200250-00,510,0,130,282,2026-09-10,0/130人,2026-09-20T19:17:58+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200250-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200250-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
458,清風園,特別養護老人ホーム,1373200219-00,510,1,110,212,2026-09-17,1/110人,2026-09-20T19:18:00+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200219-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200219-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
459,第二清風園,特別養護老人ホーム,1373200300-00,510,0,100,285,2026-08-27,0/100人,2026-09-20T19:18:02+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200300-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373200300-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
460,花美郷,特別養護老人ホーム,1373203106-00,510,0,94,94,2025-07-17,0/94人,2026-09-20T19:18:04+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373203106-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373203106-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
461,町田誠心園,特別養護老人ホーム,1373203635-00,510,4,100,254,2026-09-20,4/100人,2026-09-20T19:18:07+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373203635-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373203635-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
462,介護老人福祉施設ヴィラ町田,特別養護老人ホーム,1373203858-00,510,5,195,129,2025-07-25,5/195人,2026-09-20T19:18:09+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373203858-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373203858-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
463,高ケ坂ひかり苑,特別養護老人ホーム,1373204047-00,510,10,80,200,2026-09-02,10/80人,2026-09-20T19:18:11+09:00,200,200,ok,,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373204047-00&ServiceCd=510&action_kouhyou_detail_feature_index=true,https://www.kaigokensaku.mhlw.go.jp/13/index.php?JigyosyoCd=1373204047-00&ServiceCd=510&action_kouhyou_detail_024_kihon=true
